name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jordyn Martin,34,0.203,0.198,0.645,0.051,0,0,2014-15,NorthernAriz.
Len Springs,34,0.43700000000000006,0.444,0.516,0.17600000000000002,0,0,2014-15,NorthernAriz.
Ako Kaluna,15,0.158,0.207,0.8,0,0,NA,2014-15,NorthernAriz.
Quinton Upshur,9,0.055999999999999994,0.07400000000000001,0.7140000000000001,0.012,0.045,1,2014-15,NorthernAriz.
Gaellan Bewernick,7,0.064,0.1,1,0.033,0,0,2014-15,NorthernAriz.
Aaseem Dixon,6,0.028999999999999998,0.05,0.667,0.028999999999999998,0.033,0.33299999999999996,2014-15,NorthernAriz.
Kris Yanku,6,0.016,0.013999999999999999,0.33299999999999996,0.023,0.027000000000000003,0.33299999999999996,2014-15,NorthernAriz.
Zachary Reynolds,4,0.222,0.25,0.75,0,0,NA,2014-15,NorthernAriz.
Alex Stecca,1,1,1,1,NA,NA,NA,2014-15,NorthernAriz.
Jaleni Neely,1,0,0,NA,0,0,NA,2014-15,NorthernAriz.
Total,117,0.115,0.145,0.65,0.026000000000000002,0.017,0.2,2014-15,NorthernAriz.
