name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Aaron Adeoye,22,0.35600000000000004,0.382,0.619,0.05,0.16699999999999998,1,2011-12
Jarrod Jones,21,0.13,0.114,0.588,0.024,0.033,0.5,2011-12
Chris Bond,19,0.151,0.16899999999999998,0.625,0.062,0.077,0.33299999999999996,2011-12
Tyler Koch,6,0.2,0.28600000000000003,1,0,0,NA,2011-12
Matt Kamieniecki,4,0.09699999999999999,0.1,0.667,0.091,0,0,2011-12
Zach Fields,4,0.25,0.091,0.25,0,0,NA,2011-12
Pierre Sneed,3,0.25,0.25,0.33299999999999996,0,0,NA,2011-12
Jesse Berry,3,0,0,NA,0.055,0.105,0.667,2011-12
Tyrae Robinson,2,0.02,0,0,0.019,0,0,2011-12
Jauwan Scaife,1,0.077,0.125,1,0,0,NA,2011-12
Total,85,0.141,0.14,0.611,0.028999999999999998,0.042,0.462,2011-12
