shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.319,0.627,0.055999999999999994,0.664,2018-19
2pt Jumpers,0.252,0.317,0.078,0.344,2018-19
3pt Shots,0.429,0.314,0.012,0.318,2018-19
