name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Makol Mawien,23,0.217,0.217,0.65,0.033,0.026000000000000002,0.33299999999999996,2018-19,KansasSt.
Dean Wade,15,0.207,0.175,0.583,0.022000000000000002,0,0,2018-19,KansasSt.
Xavier Sneed,9,0.11800000000000001,0.139,0.625,0.013999999999999999,0.036000000000000004,1,2018-19,KansasSt.
Mike McGuirl,8,0.139,0.21100000000000002,0.8,0.105,0.28600000000000003,1,2018-19,KansasSt.
Levi Stockard III,6,0.174,0.25,1,0.091,0.111,0.5,2018-19,KansasSt.
Austin Trice,4,0.111,0.158,1,0.2,NA,0,2018-19,KansasSt.
Cartier Diarra,4,0.024,0,0,0.05,0,0,2018-19,KansasSt.
Barry Brown,4,0.024,0.038,1,0.006,0,0,2018-19,KansasSt.
Kamau Stokes,3,0.035,0.03,0.5,0.015,0,0,2018-19,KansasSt.
Shaun Neal-Williams,2,0.182,0.25,0.5,0,0,NA,2018-19,KansasSt.
Pierson McAtee,1,1,1,1,0,0,NA,2018-19,KansasSt.
Total,79,0.11199999999999999,0.125,0.6890000000000001,0.025,0.022000000000000002,0.33299999999999996,2018-19,KansasSt.
