shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.375,0.628,0.053,0.664,2018-19,Drexel
2pt Jumpers,0.28300000000000003,0.42,0.033,0.434,2018-19,Drexel
3pt Shots,0.342,0.374,0.003,0.375,2018-19,Drexel
