shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.355,0.655,0.071,0.705,2018-19
2pt Jumpers,0.235,0.42200000000000004,0.06,0.449,2018-19
3pt Shots,0.41,0.345,0.003,0.34600000000000003,2018-19
