name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Gerald Blackshear,20,0.239,0.21600000000000003,0.647,0.3,0.75,1,2018-19
Chris Brandon,15,0.326,0.33299999999999996,0.7140000000000001,0.2,0,0,2018-19
Harrison Curry,14,0.17800000000000002,0.146,0.5379999999999999,0.026000000000000002,0.14300000000000002,1,2018-19
Derrien King,6,0.158,0.14300000000000002,0.33299999999999996,0.011000000000000001,0,0,2018-19
Antoine Davis,6,0.022000000000000002,0.027999999999999997,0.5,0,0,NA,2018-19
Lamar Hamrick,5,0.083,0.111,0.75,0.04,0,0,2018-19
Marquis Moore,5,0.217,0.33299999999999996,0.6,0,0,NA,2018-19
Jacob Holland,4,0.071,0.133,1,0.083,0.25,0.5,2018-19
Boe Nguidjol,3,0.14300000000000002,0.125,0.5,1,NA,0,2018-19
Josh McFolley,2,0.021,0.043,1,0,0,NA,2018-19
Cole Long,2,0.154,0.28600000000000003,1,0,0,NA,2018-19
Tra’Quan Knight,1,0.059000000000000004,0.1,1,0,0,NA,2018-19
Total,83,0.122,0.146,0.657,0.02,0.027000000000000003,0.5,2018-19
