name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Fran Dougherty,16,0.14400000000000002,0.214,0.857,0.069,0,0,2011-12
Henry Brooks,14,0.183,0.214,0.6920000000000001,0.012,0.043,1,2011-12
Rob Belcore,9,0.071,0.057,0.5,0.1,0.111,0.33299999999999996,2011-12
Tyler Bernardini,9,0.087,0.128,0.833,0.040999999999999995,0,0,2011-12
Mike Howlett,8,0.24100000000000002,0.17600000000000002,0.429,0.048,0,0,2011-12
Marin Kukoc,3,0.2,0.25,0.5,0.062,0,0,2011-12
Cameron Gunter,2,0.25,0.33299999999999996,1,0,0,NA,2011-12
Simeon Esprit,1,0.5,0,0,0,NA,NA,2011-12
Miles Cartwright,1,0.009000000000000001,0.016,1,0,0,NA,2011-12
Total,63,0.091,0.107,0.6920000000000001,0.021,0.01,0.182,2011-12
