start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.075,0.5870000000000001,0.447,0.674,0.175,0.389,0.379,0.385,2014-15
"Rebound, 11-30 s",0.281,0.536,0.27699999999999997,0.57,0.285,0.373,0.43799999999999994,0.414,2014-15
"Opp score, 0-10 s",0.03,0.512,0.415,0.647,0.122,0.2,0.46299999999999997,0.316,2014-15
"Opp score, 11-30 s",0.42700000000000005,0.42700000000000005,0.267,0.503,0.28800000000000003,0.349,0.445,0.287,2014-15
"Steal, 0-10 s",0.047,0.662,0.723,0.6809999999999999,0.10800000000000001,0.28600000000000003,0.16899999999999998,0.545,2014-15
"Steal, 11-30 s",0.034,0.447,0.23399999999999999,0.545,0.213,0.3,0.5529999999999999,0.308,2014-15
Transition,0.152,0.596,0.526,0.6729999999999999,0.14400000000000002,0.33299999999999996,0.33,0.391,2014-15
