name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Justin Tillman,45,0.303,0.21,0.45899999999999996,0.14300000000000002,0.259,0.875,2015-16
Mo Alie-Cox,32,0.179,0.14800000000000002,0.593,0.068,0.034,0.2,2015-16
HAMDY,25,0.20199999999999999,0.111,0.3,0.098,0.045,0.2,2015-16
Korey Billbury,17,0.099,0.106,0.562,0.011000000000000001,0,0,2015-16
Michael Gilmore,8,0.258,0.3,0.75,0,0,NA,2015-16
Jordan Burgess,7,0.16699999999999998,0.235,0.667,0,0,NA,2015-16
Melvin Johnson,4,0,0,NA,0.021,0.039,0.667,2015-16
Doug Brooks,4,0.11800000000000001,0,0,0.048,0,0,2015-16
Gerron Scissium,3,0.5,0.33299999999999996,0.5,0.5,NA,0,2015-16
Total,145,0.128,0.109,0.5,0.042,0.053,0.45799999999999996,2015-16
