name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Wendell McKines,53,0.195,0.195,0.688,0.087,0.10099999999999999,0.41200000000000003,2011-12
Hamidu Rahman,46,0.249,0.28800000000000003,0.762,0.098,0.267,1,2011-12
Bandja Sy,22,0.16699999999999998,0.145,0.643,0.11699999999999999,0.158,0.429,2011-12
Daniel Mullings,18,0.099,0.08199999999999999,0.5329999999999999,0.034,0.04,0.33299999999999996,2011-12
Tshilidzi Nephawe,17,0.198,0.18899999999999997,0.625,0.025,0,0,2011-12
Tyrone Watson,13,0.065,0.062,0.667,0.1,0.115,0.429,2011-12
Renaldo Dixon,4,0.25,0.222,0.667,0.111,0,0,2011-12
Remi Barry,3,0.4,0.5,1,0.125,0,0,2011-12
Hernst Laroche,2,0,0,NA,0.009000000000000001,0.022000000000000002,1,2011-12
Christian Kabongo,1,0.028999999999999998,0.055999999999999994,1,0,0,NA,2011-12
Total,179,0.152,0.157,0.687,0.062,0.083,0.452,2011-12
