name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jordan Parks,36,0.127,0.138,0.7809999999999999,0.075,0.12,0.75,2014-15,N.C.Central
Dante Holmes,13,0.087,0.11900000000000001,0.778,0.066,0.188,0.75,2014-15,N.C.Central
Jeremiah Ingram,8,0.131,0.128,0.625,0,0,NA,2014-15,N.C.Central
Enoch Hood,7,0.19399999999999998,0.11800000000000001,0.33299999999999996,0.083,0,0,2014-15,N.C.Central
Karamo Jawara,6,0.071,0.11900000000000001,1,0.015,0,0,2014-15,N.C.Central
Nate Maxey,5,0.21100000000000002,0.214,0.75,0.33299999999999996,NA,0,2014-15,N.C.Central
Anthony McDonald,3,0.05,0.038,0.5,0,0,NA,2014-15,N.C.Central
Nimrod Hilliard,2,0.009000000000000001,0,0,0.013000000000000001,0.027999999999999997,1,2014-15,N.C.Central
Jamal Ferguson,2,0.05,0,0,0,0,NA,2014-15,N.C.Central
Total,82,0.09300000000000001,0.102,0.696,0.036000000000000004,0.055999999999999994,0.583,2014-15,N.C.Central
