name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Antwan Burrus,35,0.151,0.175,0.667,0.038,0.02,0.2,2013-14,Liberty
Andrew Smith,25,0.156,0.151,0.667,0.09300000000000001,0.11800000000000001,0.5,2013-14,Liberty
JR Coronado,23,0.23600000000000002,0.25,0.7140000000000001,0.111,0.25,0.5,2013-14,Liberty
Tomasz Gielo,14,0.11,0.08199999999999999,0.455,0.027000000000000003,0.038,0.5,2013-14,Liberty
John Caleb Sanders,5,0.028999999999999998,0.031,0.5,0.023,0,0,2013-14,Liberty
VANDER,4,0.08900000000000001,0.037000000000000005,0.25,0,0,NA,2013-14,Liberty
Wesley Alcegaire,3,0.231,0.222,0.667,0,0,NA,2013-14,Liberty
Davon Marshall,2,0.02,0,0,0.018000000000000002,0.071,1,2013-14,Liberty
Sommy Ogukwe,1,0,0,NA,0,NA,NA,2013-14,Liberty
Chad Donley,1,0.5,0.5,1,0,NA,NA,2013-14,Liberty
Casey Roberts,1,0.16699999999999998,0,0,0,0,NA,2013-14,Liberty
Devon Pekas,1,0.5,0,0,0,0,NA,2013-14,Liberty
Total,115,0.11699999999999999,0.125,0.612,0.034,0.038,0.4,2013-14,Liberty
