shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.36200000000000004,0.605,0.09300000000000001,0.667,2018-19
2pt Jumpers,0.297,0.366,0.067,0.392,2018-19
3pt Shots,0.341,0.35700000000000004,0.01,0.36,2018-19
