name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Antonio Campbell,42,0.166,0.191,0.805,0.017,0.048,1,2015-16,Ohio
Treg Setty,20,0.13699999999999998,0.14,0.6,0,0,NA,2015-16,Ohio
Wadly Mompremier,10,0.278,0.261,0.6,0,0,NA,2015-16,Ohio
Doug Taylor,10,0.385,0.35700000000000004,0.5,0,NA,NA,2015-16,Ohio
Kenny Kaminski,5,0.125,0.105,0.4,0,0,NA,2015-16,Ohio
Jaaron Simmons,5,0.022000000000000002,0.01,0.25,0.009000000000000001,0,0,2015-16,Ohio
Khari Harley,3,0.14300000000000002,0,0,0.055999999999999994,0.14300000000000002,1,2015-16,Ohio
Mike Laster,2,0.055999999999999994,0.1,1,0,0,NA,2015-16,Ohio
Drew Crabtree,1,NA,NA,NA,NA,NA,NA,2015-16,Ohio
Total,98,0.115,0.125,0.649,0.006999999999999999,0.013000000000000001,0.667,2015-16,Ohio
