name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Adom Jacko,25,0.163,0.124,0.522,0.012,0,0,2015-16,LMU(CA)
Shamar Johnson,16,0.17,0.16399999999999998,0.6,0.021,0.1,1,2015-16,LMU(CA)
Petr Herman,11,0.18899999999999997,0.069,0.2,0.024,0,0,2015-16,LMU(CA)
Marin Mornar,8,0.14300000000000002,0.147,0.833,0.04,0.111,1,2015-16,LMU(CA)
Jeffery McClendon,5,0.1,0.154,0.667,0.28600000000000003,0,0,2015-16,LMU(CA)
Steven Haney,5,0.111,0.182,0.8,0,0,NA,2015-16,LMU(CA)
Brandon Brown,3,0.009000000000000001,0,0,0.005,0.015,1,2015-16,LMU(CA)
Buay Tuach,3,0.07400000000000001,0.182,1,0.077,0.25,1,2015-16,LMU(CA)
David Humphries,3,0.14300000000000002,0.16699999999999998,0.667,0,0,NA,2015-16,LMU(CA)
Munis Tutu,2,0.02,0.053,1,0.033,0,0,2015-16,LMU(CA)
Joshua Spiers,1,0.2,0.25,1,0,0,NA,2015-16,LMU(CA)
Total,82,0.113,0.113,0.5710000000000001,0.018000000000000002,0.023,0.455,2015-16,LMU(CA)
