shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.342,0.62,0.10400000000000001,0.6920000000000001,2015-16
2pt Jumpers,0.262,0.37799999999999995,0.057,0.4,2015-16
3pt Shots,0.395,0.375,0.008,0.37799999999999995,2015-16
