name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Ignas Brazdeikis,407,0.5730000000000001,0.531,0.425,0.607,0.371,0.22399999999999998,0.297,0.40700000000000003,0.35100000000000003,0.392,0.8390000000000001,0.369,0.773,2018-19,Michigan
Jordan Poole,369,0.5730000000000001,0.5379999999999999,0.244,0.7,0.413,0.20600000000000002,0.303,0.087,0.55,0.369,0.68,0.244,0.833,2018-19,Michigan
Charles Matthews,355,0.501,0.47200000000000003,0.327,0.716,0.349,0.4,0.289,0.22,0.273,0.299,0.7929999999999999,0.349,0.645,2018-19,Michigan
Zavier Simpson,295,0.506,0.488,0.376,0.586,0.12300000000000001,0.271,0.38799999999999996,0.065,0.353,0.308,0.688,0.193,0.667,2018-19,Michigan
Jon Teske,263,0.5730000000000001,0.565,0.49,0.721,0.774,0.217,0.368,0.857,0.293,0.299,1,0.34600000000000003,0.593,2018-19,Michigan
Isaiah Livers,199,0.636,0.618,0.21100000000000002,0.7140000000000001,0.633,0.17600000000000002,0.429,0.5329999999999999,0.613,0.426,0.9229999999999999,0.20600000000000002,0.78,2018-19,Michigan
Eli Brooks,98,0.455,0.449,0.28600000000000003,0.536,0.2,0.22399999999999998,0.364,0.125,0.49,0.292,1,0.040999999999999995,0.75,2018-19,Michigan
David DeJulius,30,0.21300000000000005,0.217,0.33299999999999996,0.5,0.2,0.16699999999999998,0,NA,0.5,0.067,1,0.2,0.16699999999999998,2018-19,Michigan
Colin  Castleton,22,0.4,0.409,0.636,0.5,0.28600000000000003,0.22699999999999998,0.4,0.5,0.136,0,NA,0.409,0.33299999999999996,2018-19,Michigan
Austin Davis,19,0.612,0.632,0.789,0.733,0.636,0.21100000000000002,0.25,0,0,NA,NA,0.158,0.33299999999999996,2018-19,Michigan
Johns Brandon,18,0.553,0.528,0.556,0.6,0.33299999999999996,0.278,0.4,0.5,0.16699999999999998,0.33299999999999996,1,0.222,0.75,2018-19,Michigan
Adrien  Nunez,13,0.11499999999999999,0.115,0,NA,NA,0,NA,NA,1,0.077,0,0,NA,2018-19,Michigan
CJ Baird,10,0.45000000000000007,0.45,0.1,0,NA,0.1,0,NA,0.8,0.375,1,0,NA,2018-19,Michigan
Luke Wilson,3,0,0,0,NA,NA,0.33299999999999996,0,NA,0.667,0,NA,0,NA,2018-19,Michigan
Rico Ozuna-Harrison,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2018-19,Michigan
Total,2102,0.542,0.516,0.35200000000000004,0.654,0.431,0.249,0.326,0.31,0.39899999999999997,0.342,0.812,0.275,0.701,2018-19,Michigan
