name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jon Teske,26,0.155,0.161,0.75,0.105,0.095,0.33299999999999996,2018-19
Charles Matthews,23,0.11199999999999999,0.133,0.846,0.07,0.073,0.3,2018-19
Ignas Brazdeikis,15,0.064,0.057,0.545,0.044000000000000004,0.037000000000000005,0.25,2018-19
Colin  Castleton,5,0.28600000000000003,0.429,0.75,0.2,0.5,1,2018-19
Johns Brandon,3,0.3,0.5,1,0,0,NA,2018-19
Jordan Poole,3,0.022000000000000002,0.016,0.5,0.013000000000000001,0.043,1,2018-19
Austin Davis,2,0.067,0.091,1,0.25,0,0,2018-19
Eli Brooks,2,0,0,NA,0.045,0.125,1,2018-19
Isaiah Livers,2,0.048,0.067,1,0,0,NA,2018-19
CJ Baird,1,1,NA,0,0,NA,NA,2018-19
Zavier Simpson,1,0.009000000000000001,0.015,1,0,0,NA,2018-19
Total,83,0.078,0.08900000000000001,0.741,0.046,0.053,0.375,2018-19
