shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.363,0.5760000000000001,0.11199999999999999,0.649,2016-17
2pt Jumpers,0.281,0.364,0.068,0.39,2016-17
3pt Shots,0.35600000000000004,0.348,0.009000000000000001,0.35100000000000003,2016-17
