name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jameel McKay,36,0.127,0.107,0.619,0.195,0.44,0.733,2015-16
Georges Niang,22,0.061,0.079,1,0.052000000000000005,0.069,0.636,2015-16
Deonte Burton,15,0.08,0.066,0.5710000000000001,0.14,0.222,0.5,2015-16
Matt Thomas,8,0.105,0.083,0.5,0.08800000000000001,0.107,0.5,2015-16
Abdel Nader,7,0.031,0.027000000000000003,0.667,0.04,0.08800000000000001,0.75,2015-16
Monté Morris,4,0.008,0,0,0.013000000000000001,0.015,0.5,2015-16
Simeon Carter,1,0.16699999999999998,0.2,1,0,NA,NA,2015-16
Nazareth Mitrou-Long,1,0,0,NA,0.077,0.16699999999999998,1,2015-16
Brady Ernst,1,0,NA,NA,0.5,1,1,2015-16
Total,95,0.064,0.061,0.6890000000000001,0.069,0.109,0.6459999999999999,2015-16
