shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.268,0.657,0.078,0.713,2012-13
2pt Jumpers,0.33299999999999996,0.374,0.065,0.4,2012-13
3pt Shots,0.39899999999999997,0.319,0.005,0.32,2012-13
