shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.38299999999999995,0.578,0.142,0.674,2011-12
2pt Jumpers,0.24,0.335,0.083,0.365,2011-12
3pt Shots,0.377,0.369,0.006,0.371,2011-12
