name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Grant Golden,14,0.07,0.064,0.583,0.017,0.022000000000000002,0.5,2019-20,Richmond
Tyler Burton,9,0.16399999999999998,0.20600000000000002,0.778,0,0,NA,2019-20,Richmond
Souleymane Koureissi,8,0.353,0.4,0.667,0.222,0.4,1,2019-20,Richmond
Nathan Cayo,8,0.027999999999999997,0.039,1,0.068,0.083,0.4,2019-20,Richmond
Blake Francis,7,0.036000000000000004,0.025,0.33299999999999996,0.02,0,0,2019-20,Richmond
Andre Gustavson,7,0.095,0.098,0.667,0.1,0,0,2019-20,Richmond
Nick Sherod,7,0.09300000000000001,0.129,1,0.033,0.03,0.33299999999999996,2019-20,Richmond
Jacob Gilyard,2,0,0,NA,0.027999999999999997,0,0,2019-20,Richmond
Gabe Arizin,1,1,NA,0,NA,NA,NA,2019-20,Richmond
Matt Grace,1,0.111,0,0,0,0,NA,2019-20,Richmond
Sullivan Kulju,1,0,NA,NA,0.5,NA,0,2019-20,Richmond
Total,65,0.07,0.073,0.667,0.035,0.032,0.353,2019-20,Richmond
