name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Nick Richards,21,0.11900000000000001,0.106,0.75,0.042,0.02,0.2,2019-20,Kentucky
Brooks Keion,19,0.28600000000000003,0.258,0.667,0.09699999999999999,0.091,0.33299999999999996,2019-20,Kentucky
Nate Sestina,12,0.27,0.13,0.3,0.067,0,0,2019-20,Kentucky
Immanuel  Quickley,11,0.08,0.125,0.75,0.051,0.019,0.14300000000000002,2019-20,Kentucky
EJ Montgomery,10,0.17300000000000001,0.171,0.778,0.013000000000000001,0.034,1,2019-20,Kentucky
Kahlil Whitney,6,0.25,0.41700000000000004,1,0.038,0,0,2019-20,Kentucky
Tyrese Maxey,6,0.037000000000000005,0.042,0.75,0.016,0.022000000000000002,0.5,2019-20,Kentucky
Johnny Juzang,5,0.429,0.6,1,0.07400000000000001,0.1,0.5,2019-20,Kentucky
Ashton Hagans,1,0,0,NA,0,0,NA,2019-20,Kentucky
Total,91,0.109,0.113,0.698,0.038,0.027999999999999997,0.26899999999999996,2019-20,Kentucky
