shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.39899999999999997,0.565,0.09300000000000001,0.623,2015-16
2pt Jumpers,0.22899999999999998,0.386,0.040999999999999995,0.40299999999999997,2015-16
3pt Shots,0.373,0.34600000000000003,0.006,0.348,2015-16
