name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Sam Rowley,21,0.09300000000000001,0.11,0.667,0,0,NA,2013-14
Gary Johnson,20,0.11199999999999999,0.13699999999999998,0.778,0.028999999999999998,0.05,0.5,2013-14
John Puk,18,0.162,0.15,0.462,0.040999999999999995,0.061,0.6,2013-14
Luke Devlin,5,0.161,0.136,0.6,0,0,NA,2013-14
Dave Wiegmann,2,0.08,0.071,0.5,0,0,NA,2013-14
DJ Evans,2,0.012,0,0,0.009000000000000001,0.021,1,2013-14
Ede Egharevba,2,0.28600000000000003,0.2,0.5,0,0,NA,2013-14
Michael Rowley,2,0.091,0,0,0,0,NA,2013-14
Peter Hooley,2,0.016,0.016,0.5,0,0,NA,2013-14
Levan Shengelia,2,0.105,0.14300000000000002,0.5,0,0,NA,2013-14
Anders Haas,1,0,0,NA,0,NA,NA,2013-14
Dallas Ennema,1,0.16699999999999998,0.5,1,0,0,NA,2013-14
Total,78,0.087,0.09699999999999999,0.609,0.017,0.028999999999999998,0.625,2013-14
