start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.141,0.514,0.33799999999999997,0.685,0.23600000000000002,0.373,0.426,0.304,2019-20
"Rebound, 11-30 s",0.204,0.511,0.304,0.674,0.32299999999999995,0.41600000000000004,0.374,0.308,2019-20
"Score, 0-10 s",0.043,0.568,0.424,0.643,0.136,0.33299999999999996,0.439,0.379,2019-20
"Score, 11-30 s",0.40700000000000003,0.53,0.278,0.659,0.303,0.381,0.419,0.368,2019-20
"Steal, 0-10 s",0.04,0.6890000000000001,0.623,0.711,0.115,0.429,0.262,0.5,2019-20
"Steal, 11-30 s",0.022000000000000002,0.647,0.353,0.667,0.17600000000000002,0.833,0.47100000000000003,0.375,2019-20
Transition,0.22399999999999998,0.555,0.405,0.6829999999999999,0.195,0.373,0.39899999999999997,0.34299999999999997,2019-20
