name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ryan Anderson,36,0.188,0.22699999999999998,0.9,0.039,0.038,0.33299999999999996,2015-16
Mark Tollefsen,26,0.395,0.36700000000000005,0.733,0.172,0.235,0.727,2015-16
Kaleb Tarczewski,23,0.212,0.23800000000000002,0.7140000000000001,0.039,0.11800000000000001,1,2015-16
Dusan Ristic,21,0.156,0.13,0.6,0.111,0.044000000000000004,0.182,2015-16
Gabe York,7,0.013000000000000001,0.025,1,0.036000000000000004,0.026000000000000002,0.25,2015-16
Chance Comanche,4,0.125,0.16699999999999998,1,0.11800000000000001,0,0,2015-16
Allonzo Trier,3,0.013000000000000001,0.018000000000000002,1,0.013999999999999999,0,0,2015-16
Parker Jackson-Cartwright,3,0.024,0.045,1,0.036000000000000004,0.125,1,2015-16
Elliott Pitts,2,0.14300000000000002,0,0,0.33299999999999996,0,0,2015-16
Justin Simon,2,0,0,NA,0.095,0.1,0.5,2015-16
Kadeem Allen,1,0,0,NA,0.012,0,0,2015-16
Total,128,0.12,0.141,0.78,0.06,0.063,0.405,2015-16
