name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Deandre Daniels,35,0.24600000000000002,0.16899999999999998,0.41200000000000003,0.006999999999999999,0.018000000000000002,1,2013-14
Amida Brimah,29,0.36700000000000005,0.33899999999999997,0.655,0,0,NA,2013-14
Phillip Nolan,18,0.24600000000000002,0.196,0.529,0.036000000000000004,0,0,2013-14
Niels Giffey,11,0.145,0.19,1,0.053,0,0,2013-14
Kentan Facey,9,0.5,0.6,0.75,0.125,0,0,2013-14
Tyler Olander,7,0.353,0.385,0.833,0.05,0,0,2013-14
Shabazz Napier,6,0.03,0.057,1,0.006999999999999999,0.018000000000000002,1,2013-14
Lasan Kromah,6,0.062,0.051,0.5,0,0,NA,2013-14
Omar Calhoun,3,0.125,0.182,0.667,0,0,NA,2013-14
Ryan Boatright,2,0.018000000000000002,0.038,1,0,0,NA,2013-14
Leon Tolksdorf,1,0.2,0.33299999999999996,1,0,NA,NA,2013-14
Pat Lenehan,1,0,NA,NA,1,NA,0,2013-14
Terrence Samuel,1,0.033,0,0,0,0,NA,2013-14
Total,129,0.153,0.157,0.613,0.012,0.009000000000000001,0.25,2013-14
