name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Zion Cousins,31,0.217,0.20800000000000002,0.55,0.16899999999999998,0.25,0.727,2019-20
Charles Williams,14,0.055,0.028999999999999998,0.33299999999999996,0.032,0.051,0.625,2019-20
Wayne Bristol,12,0.043,0.073,0.75,0.066,0.061,0.375,2019-20
Raymond Bethea,8,0.188,0.125,0.33299999999999996,0.065,0,0,2019-20
Andre Toure,7,0.162,0.15,0.5,0.077,0.33299999999999996,1,2019-20
Liwayne Richardson,5,0.294,0.273,0.6,0,0,NA,2019-20
Nate Garvey,4,0.05,0,0,0.032,0.028999999999999998,0.5,2019-20
Michael Barber,4,0.16699999999999998,0.182,0.667,0.055999999999999994,0,0,2019-20
Ian Lee,3,0,0,NA,0.14300000000000002,0,0,2019-20
Khalil Robinson,2,0.067,0.067,0.5,0,0,NA,2019-20
Garon Jones,1,0.14300000000000002,0,0,0,0,NA,2019-20
Total,91,0.105,0.096,0.5,0.051,0.064,0.514,2019-20
