name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
John Brown,38,0.16699999999999998,0.11800000000000001,0.483,0.052000000000000005,0.098,0.667,2012-13
Allan Chaney,37,0.242,0.293,0.8440000000000001,0.035,0.034,0.4,2012-13
Corey Law,24,0.253,0.294,0.7140000000000001,0.214,0.16699999999999998,0.33299999999999996,2012-13
Lorenzo Cugini,15,0.3,0.278,0.556,0.133,0,0,2012-13
Adam Weary,5,0.03,0.036000000000000004,0.667,0.022000000000000002,0.027000000000000003,0.5,2012-13
Devante Wallace,5,0.2,0.429,1,0.095,0.25,1,2012-13
Branimir Mikulic,4,0.231,0.25,0.667,0.111,0,0,2012-13
Derrell Edwards,3,0.061,0.083,0.667,0,0,NA,2012-13
Haiishen McIntyre,2,0.133,0.125,0.5,0,0,NA,2012-13
Dejuan McGaughy,2,0.027999999999999997,0.053,1,0,0,NA,2012-13
Jairus Simms,2,0.083,0.154,1,0,0,NA,2012-13
Total,137,0.15,0.16899999999999998,0.688,0.042,0.05,0.429,2012-13
