shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.34700000000000003,0.568,0.13699999999999998,0.6579999999999999,2012-13
2pt Jumpers,0.32799999999999996,0.355,0.084,0.38799999999999996,2012-13
3pt Shots,0.325,0.324,0.011000000000000001,0.32799999999999996,2012-13
