name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Reggie Spencer,24,0.152,0.196,0.7829999999999999,0.01,0,0,2012-13
Quincy Ford,13,0.11699999999999999,0.158,0.75,0.013999999999999999,0,0,2012-13
Joel Smith,6,0.05,0.02,0.25,0.034,0,0,2012-13
Jonathan Lee,6,0.031,0.055999999999999994,1,0.038,0.071,0.667,2012-13
Demetrius Pollard,5,0.1,0.2,1,0.037000000000000005,0.111,1,2012-13
Dinko Marshavelski,5,0.079,0.08,0.667,0.067,0,0,2012-13
Derrico Peck,4,0.214,0.16699999999999998,0.33299999999999996,0.25,0,0,2012-13
Zach Stahl,4,0.059000000000000004,0.049,0.5,0,0,NA,2012-13
Chris Avenant,2,0.16699999999999998,0,0,0.33299999999999996,NA,0,2012-13
David Walker,2,0.025,0,0,0.053,0,0,2012-13
Total,71,0.086,0.10300000000000001,0.69,0.03,0.02,0.231,2012-13
