name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Reid Travis,51,0.17300000000000001,0.205,0.846,0.064,0.085,0.5,2017-18,Stanford
Michael Humphrey,35,0.25,0.254,0.586,0.055999999999999994,0.024,0.16699999999999998,2017-18,Stanford
DA,22,0.253,0.25,0.524,0.071,0.25,1,2017-18,Stanford
Josh Sharma,13,0.188,0.222,0.889,0.174,0.375,0.75,2017-18,Stanford
Kezie Okpala,13,0.124,0.182,0.667,0.016,0,0,2017-18,Stanford
Daejon Davis,11,0.057,0.055999999999999994,0.5,0.065,0.15,1,2017-18,Stanford
Dorian Pickens,4,0.057999999999999996,0.077,0.667,0.02,0,0,2017-18,Stanford
Kodye Pugh,2,0.33299999999999996,0.5,1,0,0,NA,2017-18,Stanford
Trevor Stanback,1,0.2,0.25,1,0,0,NA,2017-18,Stanford
Total,152,0.14400000000000002,0.17300000000000001,0.6940000000000001,0.054000000000000006,0.07200000000000001,0.5,2017-18,Stanford
