shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.32,0.585,0.091,0.643,2011-12,Villanova
2pt Jumpers,0.325,0.331,0.067,0.355,2011-12,Villanova
3pt Shots,0.355,0.34700000000000003,0.006,0.349,2011-12,Villanova
