shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.37,0.537,0.141,0.625,2019-20
2pt Jumpers,0.331,0.389,0.08800000000000001,0.42700000000000005,2019-20
3pt Shots,0.299,0.32299999999999995,0.004,0.324,2019-20
