name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
J.J. Avila,27,0.149,0.136,0.56,0.012,0.034,1,2013-14,ColoradoSt.
Gerson Santo,23,0.278,0.28600000000000003,0.8,0.081,0.125,0.33299999999999996,2013-14,ColoradoSt.
Marcus Holt,20,0.444,0.387,0.6,0,0,NA,2013-14,ColoradoSt.
Daniel Bejarano,15,0.055999999999999994,0.037000000000000005,0.33299999999999996,0.053,0.061,0.375,2013-14,ColoradoSt.
Jonathan Octeus,8,0.05,0.047,0.5,0.016,0.026000000000000002,0.5,2013-14,ColoradoSt.
DE,3,0.057,0.055999999999999994,0.667,0,0,NA,2013-14,ColoradoSt.
Carlton Hurst,2,0.045,0.04,0.5,0,0,NA,2013-14,ColoradoSt.
Dwight Smith,1,0.043,0.083,1,0,0,NA,2013-14,ColoradoSt.
David Cohn,1,0.05,0,0,0,0,NA,2013-14,ColoradoSt.
Total,100,0.127,0.13,0.607,0.024,0.034,0.467,2013-14,ColoradoSt.
