name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
E.J. Crawford,18,0.081,0.08199999999999999,0.625,0.017,0,0,2018-19
Tajuan Agee,14,0.086,0.096,0.615,0,0,NA,2018-19
Niksa Nikolic,6,0.136,0.14800000000000002,0.667,0,0,NA,2018-19
Rickey McGill,4,0.027000000000000003,0.035,0.75,0,0,NA,2018-19
Jahnathan Maxwell,4,0.222,0.16699999999999998,0.5,0,0,NA,2018-19
Ben Perez,3,0.1,0.053,0.33299999999999996,0,0,NA,2018-19
Andrija Ristanovic,2,0.14300000000000002,0.2,1,0,0,NA,2018-19
Isaiah Still,1,0.024,0,0,0,NA,NA,2018-19
Asante Gist,1,0.011000000000000001,0.021,1,0,0,NA,2018-19
Total,53,0.067,0.071,0.612,0.003,0,0,2018-19
