name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Ethan Happ,32,0.09300000000000001,0.098,0.625,0.17800000000000002,0.4,0.5,2015-16,Wisconsin
Vitto Brown,17,0.302,0.33299999999999996,0.615,0.026000000000000002,0.044000000000000004,0.75,2015-16,Wisconsin
Nigel Hayes,13,0.071,0.046,0.33299999999999996,0.022000000000000002,0.035,0.5,2015-16,Wisconsin
Charlie Thomas,9,0.278,0.25,0.6,0.1,0.182,0.5,2015-16,Wisconsin
Zak Showalter,8,0.114,0.128,0.75,0,0,NA,2015-16,Wisconsin
Khalil Iverson,7,0.14,0.133,0.5710000000000001,0,0,NA,2015-16,Wisconsin
Alex Illikainen,3,0,0,NA,0.13,0,0,2015-16,Wisconsin
Jordan Hill,1,0,0,NA,0,0,NA,2015-16,Wisconsin
Will Decorah,1,1,NA,0,NA,NA,NA,2015-16,Wisconsin
Total,91,0.10300000000000001,0.10300000000000001,0.5820000000000001,0.038,0.052000000000000005,0.478,2015-16,Wisconsin
