name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Deshawn Painter,30,0.18899999999999997,0.17300000000000001,0.52,0.027999999999999997,0.015,0.2,2012-13
Nick Wright,23,0.27,0.282,0.55,0.051,0.071,0.33299999999999996,2012-13
Richard Ross,22,0.162,0.154,0.667,0.083,0.14300000000000002,0.5,2012-13
Keenan Palmore,14,0.09699999999999999,0.08800000000000001,0.462,0.02,0,0,2012-13
Donte Hill,13,0.133,0.132,0.636,0.049,0,0,2012-13
Dimitri Batten,5,0.067,0.085,0.8,0,0,NA,2012-13
Aaron Bacote,5,0.083,0.14800000000000002,1,0,0,NA,2012-13
Deion Clark,5,0.185,0.125,0.4,0,0,NA,2012-13
Anton Larsen,3,0.154,0.16699999999999998,0.5,0.04,0.111,1,2012-13
Total,120,0.147,0.146,0.583,0.031,0.031,0.312,2012-13
