name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
John Fraley,36,0.226,0.22699999999999998,0.645,0.152,0,0,2011-12
Melvin Baker,33,0.302,0.324,0.688,0.006,0,0,2011-12
Will Triggs,23,0.23800000000000002,0.28,0.7,0.053,0,0,2011-12
Josh Terry,18,0.131,0.111,0.5710000000000001,0.022000000000000002,0.045,0.75,2011-12
Chris Freeman,8,0.212,0.20800000000000002,0.7140000000000001,0.045,0,0,2011-12
TyShwan Edmondson,8,0.099,0.111,0.7140000000000001,0.008,0,0,2011-12
Jerome Clyburn,4,0.047,0.059000000000000004,0.667,0.016,0.067,1,2011-12
Anthony Campbell,3,0.111,0,0,0.125,0.16699999999999998,0.5,2011-12
Matt Hasse,2,0.33299999999999996,0.5,1,0.125,0,0,2011-12
Thomas Greer,1,0.33299999999999996,0.5,1,0,NA,NA,2011-12
Total,136,0.18,0.193,0.667,0.027000000000000003,0.02,0.263,2011-12
