name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Dominick Welch,21,0.204,0.25,0.632,0.037000000000000005,0,0,2019-20,St.Bonaventure
Osun Osunniyi,19,0.154,0.069,0.316,0,0,NA,2019-20,St.Bonaventure
Justin Winston,16,0.127,0.10800000000000001,0.444,0.084,0.10300000000000001,0.5710000000000001,2019-20,St.Bonaventure
Bobby Planutis,15,0.20600000000000002,0.237,0.643,0.053,0,0,2019-20,St.Bonaventure
Amadi Ikpeze,13,0.278,0.25,0.5,0.048,0.043,0.33299999999999996,2019-20,St.Bonaventure
Jaren English,8,0.073,0.113,0.857,0.021,0,0,2019-20,St.Bonaventure
Kyle Lofton,7,0.044000000000000004,0.040999999999999995,0.5,0.008,0.02,1,2019-20,St.Bonaventure
Alejandro Vasquez,3,0.018000000000000002,0.037000000000000005,1,0,0,NA,2019-20,St.Bonaventure
Robert Carpenter,2,0.182,0.2,0.5,0,0,NA,2019-20,St.Bonaventure
Matt Johnson,1,0,0,NA,0.055999999999999994,0,0,2019-20,St.Bonaventure
Total,105,0.12300000000000001,0.11900000000000001,0.54,0.031,0.033,0.4,2019-20,St.Bonaventure
