shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.363,0.532,0.145,0.623,2015-16
2pt Jumpers,0.284,0.35700000000000004,0.079,0.387,2015-16
3pt Shots,0.353,0.365,0.016,0.371,2015-16
