name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
TaShawn Thomas,48,0.297,0.29,0.711,0.092,0.08900000000000001,0.4,2011-12,Houston
Alandise Harris,29,0.139,0.17800000000000002,0.8420000000000001,0.069,0,0,2011-12,Houston
Jonathon Simmons,20,0.163,0.18100000000000002,0.812,0.033,0.04,0.5,2011-12,Houston
Leon Gibson,15,0.289,0.29,0.6920000000000001,0.043,0,0,2011-12,Houston
VAN,11,0.33299999999999996,0.385,0.7140000000000001,0.053,0.062,0.5,2011-12,Houston
Joseph Young,5,0.040999999999999995,0.03,0.5,0.01,0.028999999999999998,1,2011-12,Houston
Darian Thibodeaux,3,0.1,0,0,0.040999999999999995,0,0,2011-12,Houston
Mikhail McLean,2,0,0,NA,0.25,0,0,2011-12,Houston
J.J. Thompson,1,0.027000000000000003,0.045,1,0,0,NA,2011-12,Houston
Total,134,0.183,0.19699999999999998,0.742,0.046,0.034,0.273,2011-12,Houston
