shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.39899999999999997,0.584,0.064,0.624,2019-20
2pt Jumpers,0.27899999999999997,0.37,0.032,0.382,2019-20
3pt Shots,0.322,0.366,0.003,0.368,2019-20
