name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Sebastian Saiz,39,0.23800000000000002,0.244,0.667,0.048,0.064,0.556,2016-17
Marcanvis Hymon,26,0.349,0.364,0.727,0.111,0.14300000000000002,0.25,2016-17
Terence Davis,26,0.13,0.122,0.7140000000000001,0.047,0,0,2016-17
Justas Furmanavicius,18,0.182,0.153,0.5,0,0,NA,2016-17
Rasheed Brooks,6,0.077,0.062,0.33299999999999996,0.061,0,0,2016-17
Donte Fitzpatrick-Dorsey,3,0.14300000000000002,0.25,1,0.125,0.5,1,2016-17
Deandre Burnett,3,0.016,0.04,1,0,0,NA,2016-17
Breein Tyree,2,0,0,NA,0.016,0,0,2016-17
Cullen Neal,2,0.024,0.053,1,0.022000000000000002,0.059000000000000004,1,2016-17
Karlis Silins,1,0.5,0,0,0,NA,NA,2016-17
Nate Morris,1,0.33299999999999996,NA,0,0,NA,NA,2016-17
Total,127,0.135,0.15,0.653,0.04,0.042,0.33299999999999996,2016-17
