name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Meyers Leonard,19,0.11800000000000001,0.11900000000000001,0.765,0.015,0.017,0.5,2011-12
Brandon Paul,14,0.052000000000000005,0.02,0.25,0.069,0.048,0.222,2011-12
Tyler Griffey,11,0.18899999999999997,0.154,0.5710000000000001,0.091,0.11800000000000001,0.5,2011-12
Tracy Abrams,9,0.132,0.13,0.6,0.085,0.11800000000000001,0.5,2011-12
Nnanna Egwu,7,0.2,0.2,0.75,0.081,0,0,2011-12
Joseph Bertrand,6,0.147,0.179,1,0.008,0,0,2011-12
D.J. Richardson,5,0.1,0.11800000000000001,0.667,0.02,0.024,0.5,2011-12
Myke Henry,5,0.125,0.14300000000000002,1,0.14300000000000002,0.2,0.667,2011-12
Mike Shaw,3,0.28600000000000003,0.25,0.5,0.125,0,0,2011-12
Ibby Djimde,1,NA,NA,NA,0.16699999999999998,0,0,2011-12
Crandall Head,1,0.125,0,0,0,NA,NA,2011-12
Total,81,0.115,0.11199999999999999,0.68,0.043,0.036000000000000004,0.33299999999999996,2011-12
