name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Michael Carrera,33,0.228,0.231,0.6920000000000001,0.161,0.209,0.45,2012-13
Lakeem Jackson,31,0.21100000000000002,0.196,0.688,0.13,0.157,0.5329999999999999,2012-13
Mindaugas Kacinas,19,0.349,0.387,0.8,0.085,0.045,0.25,2012-13
RJ Slawson,18,0.361,0.414,0.9229999999999999,0.102,0.214,0.6,2012-13
Laimonas Chatkevicius,13,0.33299999999999996,0.389,0.778,0.083,0.059000000000000004,0.25,2012-13
Brian Richardson,7,0.057,0.1,1,0.086,0.105,0.4,2012-13
Bruce Ellington,5,0.077,0.083,0.5,0.01,0.032,1,2012-13
Damien Leonard,4,0.16699999999999998,0,0,0.07,0.067,0.33299999999999996,2012-13
Eric Smith,2,0.024,0.048,1,0.012,0,0,2012-13
Lashay Page,2,0,0,NA,0.055999999999999994,0.077,0.5,2012-13
Brenton Williams,1,0,0,NA,0.016,0.04,1,2012-13
Brian Steele,1,1,NA,0,0,0,NA,2012-13
Total,136,0.172,0.204,0.747,0.079,0.10099999999999999,0.45899999999999996,2012-13
