name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Zach Garber,14,0.17300000000000001,0.196,0.769,0.053,0,0,2015-16
Nathan Boothe,9,0.08199999999999999,0.092,0.75,0.003,0.006999999999999999,1,2015-16
Jonathan Williams,7,0.03,0.034,0.667,0,0,NA,2015-16
Jordan Lauf,7,0.113,0.086,0.5,0.16699999999999998,0.5,1,2015-16
Nate Navigato,6,0.14300000000000002,0.111,0.5,0.045,0,0,2015-16
Stuckey Mosley,2,0.019,0.019,0.5,0,0,NA,2015-16
Jaelan Sanford,1,0.028999999999999998,0.043,1,0,0,NA,2015-16
Fred John,1,0.33299999999999996,0.5,1,NA,NA,NA,2015-16
Taylor Adway,1,0,0,NA,0.111,0.2,1,2015-16
Total,48,0.065,0.07400000000000001,0.6829999999999999,0.01,0.013000000000000001,0.6,2015-16
