shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.33899999999999997,0.568,0.135,0.6559999999999999,2017-18
2pt Jumpers,0.235,0.366,0.064,0.391,2017-18
3pt Shots,0.426,0.364,0.008,0.36700000000000005,2017-18
