name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Kaleb Bishop,29,0.228,0.21600000000000003,0.5710000000000001,0,0,NA,2018-19
Elyjah Williams,21,0.134,0.14300000000000002,0.722,0.15,0.4,0.667,2018-19
Holloway Mike,17,0.098,0.065,0.375,0.016,0.05,1,2018-19
Xzavier Malone-Key,7,0.084,0.107,0.857,0,0,NA,2018-19
Darnell Edge,3,0.028999999999999998,0.034,0.667,0,0,NA,2018-19
",MIKE",2,0.057,0.08,1,0,0,NA,2018-19
Nadi Beciri,1,0,0,NA,0.33299999999999996,0.5,1,2018-19
Oscar Okeke,1,0.2,0.25,1,0,0,NA,2018-19
",BASSEL",1,0.25,0,0,0,NA,NA,2018-19
Tyler Jones,1,0,0,NA,0.14300000000000002,0,0,2018-19
Total,83,0.09,0.09300000000000001,0.605,0.016,0.03,0.667,2018-19
