name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Aaron Valdes,26,0.057,0.069,0.833,0.136,0.19,0.55,2014-15
Mike Thomas,25,0.052000000000000005,0.086,1,0.19,0.264,0.636,2014-15
Stefan Jankovic,22,0.207,0.21100000000000002,0.667,0.17,0.12,0.375,2014-15
Stefan Jovanovic,20,0.111,0.14300000000000002,0.8,0.147,0.163,0.467,2014-15
Isaac Fleming,16,0.03,0.035,1,0.175,0.182,0.429,2014-15
Negus Webster-Chan,12,0.07400000000000001,0.154,1,0.15,0.067,0.111,2014-15
Garrett Nevels,11,0.038,0.031,0.5,0.054000000000000006,0.038,0.28600000000000003,2014-15
Roderick Bobbitt,7,0.026000000000000002,0.043,1,0.085,0.105,0.4,2014-15
Quincy Smith,6,0.055999999999999994,0.031,0.33299999999999996,0.073,0.14300000000000002,0.667,2014-15
Total,145,0.06,0.071,0.774,0.133,0.15,0.45899999999999996,2014-15
