shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.435,0.588,0.10400000000000001,0.6559999999999999,2017-18
2pt Jumpers,0.259,0.369,0.06,0.392,2017-18
3pt Shots,0.306,0.332,0.016,0.337,2017-18
