name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Marlon Adams,25,0.265,0.212,0.5,0.17600000000000002,0.33299999999999996,0.33299999999999996,2016-17,EasternKy.
Zach Charles,19,0.209,0.196,0.611,0.027000000000000003,0,0,2016-17,EasternKy.
Deandre Dishman,19,0.24600000000000002,0.205,0.529,0.057,0,0,2016-17,EasternKy.
Nick Mayo,14,0.114,0.10800000000000001,0.615,0,0,NA,2016-17,EasternKy.
Asante Gist,4,0.016,0.017,0.5,0.009000000000000001,0,0,2016-17,EasternKy.
Jaylen Babb-Harrison,3,0.16699999999999998,0.091,0.33299999999999996,0,0,NA,2016-17,EasternKy.
Lachlan Anderson,3,0.75,0.75,1,0,0,NA,2016-17,EasternKy.
Isaac McGlone,2,0.024,0.042,1,0,0,NA,2016-17,EasternKy.
Dillon Avare,1,0,NA,NA,0.14300000000000002,0.33299999999999996,1,2016-17,EasternKy.
Kirkland Humphrey,1,0.33299999999999996,0,0,0,NA,NA,2016-17,EasternKy.
Total,91,0.14400000000000002,0.136,0.562,0.017,0.011000000000000001,0.25,2016-17,EasternKy.
