start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.134,0.51,0.39399999999999996,0.588,0.19699999999999998,0.325,0.409,0.349,2016-17
"Rebound, 11-30 s",0.221,0.452,0.251,0.536,0.376,0.405,0.373,0.29600000000000004,2016-17
"Score, 0-10 s",0.064,0.598,0.289,0.679,0.22699999999999998,0.409,0.485,0.426,2016-17
"Score, 11-30 s",0.36700000000000005,0.484,0.272,0.623,0.342,0.305,0.387,0.363,2016-17
"Steal, 0-10 s",0.075,0.706,0.6579999999999999,0.787,0.07,0.25,0.272,0.419,2016-17
"Steal, 11-30 s",0.027999999999999997,0.667,0.28600000000000003,0.5,0.35700000000000004,0.667,0.35700000000000004,0.5329999999999999,2016-17
Transition,0.273,0.585,0.442,0.6829999999999999,0.16899999999999998,0.34299999999999997,0.389,0.385,2016-17
