name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Kyle Wilson,470,0.508,0.479,0.174,0.451,0.21600000000000003,0.185,0.43700000000000006,0.316,0.64,0.332,0.85,0.185,0.805,2015-16,ArmyWestPoint
Tanner Plomb,449,0.544,0.512,0.171,0.727,0.518,0.32299999999999995,0.37200000000000005,0.259,0.506,0.35200000000000004,0.938,0.287,0.736,2015-16,ArmyWestPoint
Kevin Ferguson,250,0.635,0.616,0.792,0.652,0.527,0.20800000000000002,0.48100000000000004,0.56,0,NA,NA,0.42,0.695,2015-16,ArmyWestPoint
Dylan Cox,182,0.557,0.519,0.769,0.5429999999999999,0.19699999999999998,0.132,0.45799999999999996,0.273,0.099,0.278,0.6,0.489,0.685,2015-16,ArmyWestPoint
Larry Toomey,156,0.51,0.462,0.353,0.455,0.24,0.179,0.39299999999999996,0.364,0.46799999999999997,0.32899999999999996,1,0.423,0.7120000000000001,2015-16,ArmyWestPoint
Kennedy Edwards,133,0.468,0.455,0.406,0.593,0.562,0.24100000000000002,0.281,0.556,0.353,0.27699999999999997,1,0.278,0.541,2015-16,ArmyWestPoint
Luke Morrison,99,0.508,0.49,0.212,0.524,0.364,0.242,0.25,0.667,0.545,0.389,0.905,0.091,0.889,2015-16,ArmyWestPoint
Adam Roe,97,0.49499999999999994,0.479,0.22699999999999998,0.273,0.16699999999999998,0.08199999999999999,0.375,0.667,0.691,0.373,0.96,0.21600000000000003,0.619,2015-16,ArmyWestPoint
John Emezie,91,0.457,0.429,0.5710000000000001,0.442,0.261,0.066,0.667,0.25,0.363,0.242,1,0.527,0.542,2015-16,ArmyWestPoint
Jordan Fox,75,0.512,0.467,0.373,0.5,0.071,0.267,0.45,0.222,0.36,0.29600000000000004,0.875,0.28,0.81,2015-16,ArmyWestPoint
Mac Hoffman,32,0.48000000000000004,0.42200000000000004,0.688,0.455,0.8,0.21899999999999997,0.28600000000000003,1,0.094,0.33299999999999996,1,0.5,0.688,2015-16,ArmyWestPoint
Nathan Dodge,18,0.65,0.639,0.16699999999999998,0.33299999999999996,1,0,NA,NA,0.833,0.467,1,0.055999999999999994,1,2015-16,ArmyWestPoint
Scott Mammel,14.000000000000002,0.445,0.321,0.214,0.33299999999999996,0,0.35700000000000004,0.4,0,0.429,0.16699999999999998,1,0.429,1,2015-16,ArmyWestPoint
Cayne Edwards,7.000000000000001,0.556,0.5,0.28600000000000003,0.5,1,0.14300000000000002,1,0,0.5710000000000001,0.25,1,1.143,0.625,2015-16,ArmyWestPoint
Maxwell Lenox,4,0.553,0.75,0.75,1,0.33299999999999996,0,NA,NA,0.25,0,NA,0.75,0,2015-16,ArmyWestPoint
Travis Rollo,4,0.101,0,1,0,NA,0,NA,NA,0,NA,NA,0.5,0.5,2015-16,ArmyWestPoint
John Miller,2,0.256,0.5,1,0.5,1,0,NA,NA,0,NA,NA,2,0,2015-16,ArmyWestPoint
Daniel Andrews,1,0.17200000000000001,0,1,0,NA,0,NA,NA,0,NA,NA,4,0.25,2015-16,ArmyWestPoint
Richard Brown,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2015-16,ArmyWestPoint
Total,2085,0.53,0.5,0.369,0.5539999999999999,0.39399999999999996,0.21100000000000002,0.39899999999999997,0.36,0.42100000000000004,0.335,0.912,0.315,0.6940000000000001,2015-16,ArmyWestPoint
