name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Manny Patterson,27,0.259,0.214,0.545,0.083,0.111,0.5,2019-20
Amari  Davis,25,0.124,0.12300000000000001,0.65,0.02,0.019,0.4,2019-20
Cody Schwartz,10,0.179,0.235,0.8,0.043,0.026000000000000002,0.33299999999999996,2019-20
JayQuan McCloud,9,0.079,0.07400000000000001,0.5,0,0,NA,2019-20
Kameron Hankerson,9,0.06,0.071,0.75,0.036000000000000004,0.034,0.4,2019-20
Josh McNair,9,0.109,0.07,0.429,0.133,0,0,2019-20
Trevian Bell,7,0.111,0.071,0.429,0,0,NA,2019-20
Hunter Crist,2,0.091,0.14300000000000002,1,0.067,0.16699999999999998,1,2019-20
Will Chevalier,2,0.111,0.25,1,0.14300000000000002,0.25,1,2019-20
Pj Pipes,2,0,0,NA,0.018000000000000002,0,0,2019-20
Total,102,0.11900000000000001,0.11199999999999999,0.5870000000000001,0.027999999999999997,0.027999999999999997,0.409,2019-20
