shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.395,0.586,0.09,0.644,2012-13
2pt Jumpers,0.268,0.33299999999999996,0.059000000000000004,0.353,2012-13
3pt Shots,0.337,0.36,0.01,0.364,2012-13
