name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jeremy Robinson,24,0.153,0.16,0.632,0.040999999999999995,0.1,0.6,2012-13
Matt Ross,22,0.191,0.214,0.667,0.073,0.105,0.5,2012-13
Aaron Williams,16,0.171,0.3,0.857,0.258,0,0,2012-13
Quinton Pippen,10,0.1,0.10300000000000001,0.75,0.04,0.083,0.667,2012-13
Clarke Rosenberg,9,0.111,0.156,0.778,0,0,NA,2012-13
Markus Starks,5,0.128,0.105,0.4,0,0,NA,2012-13
Nate Duhon,3,0.031,0.054000000000000006,1,0.008,0.021,1,2012-13
Marshawn Chamberlain,3,0.33299999999999996,0,0,0.111,0,0,2012-13
Jamere Dismukes,3,0.040999999999999995,0.051,0.667,0,0,NA,2012-13
Quincy Ukaigwe,1,0.2,0,0,0,NA,NA,2012-13
Arthur Gage,1,0,0,NA,0.25,0,0,2012-13
Corey Gray,1,0.03,0.048,1,0,0,NA,2012-13
Total,98,0.114,0.132,0.662,0.036000000000000004,0.042,0.348,2012-13
