name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Michael Young,33,0.184,0.192,0.667,0.022000000000000002,0.034,0.667,2014-15
Jamel Artis,17,0.17300000000000001,0.188,0.643,0.006,0,0,2014-15
Derrick Randall,12,0.375,0.5,0.667,0,NA,NA,2014-15
Sheldon Jeter,12,0.257,0.231,0.667,0.05,0.045,0.33299999999999996,2014-15
Chris Jones,10,0.19,0.22699999999999998,0.625,0.021,0.022000000000000002,0.5,2014-15
Ryan Luther,7,0.33299999999999996,0.364,0.8,0.222,0.5,0.5,2014-15
Joseph Uchebo,7,0.25,0.111,0.16699999999999998,0.083,0.2,1,2014-15
Cameron Wright,3,0.054000000000000006,0.091,1,0.006,0.013000000000000001,1,2014-15
Aron Phillips-Nwankwo,2,0.33299999999999996,0.25,0.5,0,0,NA,2014-15
Josh Newkirk,2,0,0,NA,0.026000000000000002,0.077,1,2014-15
James Robinson,1,0,0,NA,0.009000000000000001,0.024,1,2014-15
Cameron Johnson,1,0.14300000000000002,0,0,0,0,NA,2014-15
Total,107,0.163,0.177,0.629,0.019,0.027999999999999997,0.625,2014-15
