shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.336,0.595,0.095,0.6579999999999999,2014-15
2pt Jumpers,0.289,0.382,0.034,0.395,2014-15
3pt Shots,0.375,0.32299999999999995,0.006999999999999999,0.326,2014-15
