name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Zach Nutall,376,0.538,0.507,0.319,0.675,0.284,0.348,0.366,0.20800000000000002,0.332,0.32799999999999996,0.8290000000000001,0.285,0.7290000000000001,2019-20
Kai Mitchell,321,0.605,0.5760000000000001,0.405,0.723,0.66,0.47700000000000004,0.45799999999999996,0.5429999999999999,0.11800000000000001,0.368,0.929,0.308,0.758,2019-20
Chad Bowie,224.00000000000003,0.509,0.45799999999999996,0.48200000000000004,0.48100000000000004,0.423,0.183,0.317,0.077,0.335,0.33299999999999996,0.76,0.304,0.8240000000000001,2019-20
Demarkus Lampley,193,0.539,0.516,0.15,0.621,0.5,0.285,0.473,0.423,0.565,0.33899999999999997,0.919,0.171,0.7879999999999999,2019-20
Dainan Swoope,187,0.544,0.505,0.166,0.516,0.312,0.171,0.344,0.273,0.6629999999999999,0.363,0.8,0.28300000000000003,0.792,2019-20
RJ Smith,184,0.549,0.514,0.38,0.657,0.478,0.321,0.33899999999999997,0.45,0.299,0.345,0.789,0.375,0.71,2019-20
Xavier Bryant,138,0.532,0.493,0.46399999999999997,0.6409999999999999,0.22,0.225,0.29,0.33299999999999996,0.312,0.27899999999999997,0.583,0.406,0.696,2019-20
Mark Tikhonenko,88,0.607,0.608,0.159,0.5,0.5710000000000001,0.21600000000000003,0.316,0.667,0.625,0.491,0.9259999999999999,0.102,0.556,2019-20
Terryonte Thomas,80,0.518,0.469,0.33799999999999997,0.593,0.562,0.33799999999999997,0.40700000000000003,0.455,0.325,0.26899999999999996,0.857,0.462,0.703,2019-20
Dajuan Jones,63,0.531,0.43700000000000006,0.349,0.545,0.33299999999999996,0.175,0.455,0.6,0.47600000000000003,0.233,0.857,0.54,0.853,2019-20
Bubba Furlong,47,0.498,0.5,0.574,0.63,0.647,0.38299999999999995,0.278,0.8,0.043,0.5,1,0.27699999999999997,0.462,2019-20
Cyrus Johnson,35,0.436,0.44299999999999995,0.371,0.5379999999999999,0.429,0.457,0.43799999999999994,0.7140000000000001,0.171,0.16699999999999998,1,0.171,0.33299999999999996,2019-20
Total,1936,0.546,0.512,0.33799999999999997,0.621,0.45,0.306,0.39,0.41600000000000004,0.355,0.34299999999999997,0.835,0.302,0.741,2019-20
