name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jarred Shaw,31,0.19,0.184,0.655,0.011000000000000001,0.013000000000000001,0.5,2012-13,UtahSt.
Kyisean Reed,16,0.18,0.217,0.812,0,0,NA,2012-13,UtahSt.
Spencer Butterfield,14,0.203,0.243,0.75,0.028999999999999998,0.057,1,2012-13,UtahSt.
Jordan Stone,11,0.306,0.222,0.364,0,0,NA,2012-13,UtahSt.
Ben Clifford,10,0.154,0.161,0.625,0.067,0.077,0.5,2012-13,UtahSt.
Matt Lopez,7,0.212,0.11800000000000001,0.28600000000000003,0,0,NA,2012-13,UtahSt.
Marvin Jean,4,0.115,0.111,0.33299999999999996,0.048,0.1,1,2012-13,UtahSt.
Marcel Davis,3,0.027999999999999997,0.026000000000000002,0.5,0.02,0,0,2012-13,UtahSt.
Tenale Roland,2,0.039,0.037000000000000005,0.5,0,0,NA,2012-13,UtahSt.
Preston Medlin,1,0.026000000000000002,0.05,1,0,0,NA,2012-13,UtahSt.
Total,99,0.147,0.153,0.615,0.017,0.024,0.625,2012-13,UtahSt.
